   1.0633248751   -2.1328904455   -0.3899413959
   1.2899541628   -2.1017409669   -0.3899413959
   1.5102310931   -2.0400222655   -0.3899413959
   1.7200523233   -1.9488840439   -0.3899413959
   1.9155092811   -1.8300240348   -0.3899413959
   2.0929609731   -1.6856563753   -0.3899413959
   2.2491018100   -1.5184703617   -0.3899413959
   2.3810231834   -1.3315803531   -0.3899413959
   2.4862676479   -1.1284677568   -0.3899413959
   2.5628746981   -0.9129161760   -0.3899413959
   2.6094172896   -0.6889409290   -0.3899413959
   2.5938061571   -0.4607142508   -0.6171002434
   2.5784858305   -0.2367390038   -0.6171002434
   2.5328102394   -0.0169359919   -0.6171002434
   2.4576302336    0.1946002707   -0.6171002434
   2.3543462744    0.3939292637   -0.6171002434
   2.2248823465    0.5773378651   -0.6171002434
   2.0716501180    0.7414095196   -0.6171002434
   1.8975040153    0.8830878827   -0.6171002434
   0.3981143866   -2.0106027453   -0.6171002434
   0.6142879744   -2.0711717441   -0.6171002434
   0.8366955873   -2.1017409669   -0.6171002434
   1.0611941924   -2.1017409669   -0.6171002434
   1.2836018053   -2.0711717441   -0.6171002434
   1.4997753931   -2.0106027453   -0.6171002434
   1.7056880508   -1.9211622564   -0.6171002434
   1.8975040153   -1.8045163844   -0.6171002434
   2.0716501180   -1.6628380212   -0.6171002434
   2.2248823465   -1.4987663667   -0.6171002434
   2.3543462744   -1.3153577654   -0.6171002434
   2.4576302336   -1.1160287724   -0.6171002434
   2.5328102394   -0.9044925098   -0.6171002434
   2.5784858305   -0.6846894978   -0.6171002434
   2.5319432390   -0.4607142508   -0.8378918899
   2.5158305983   -0.2354300968   -0.8378918899
   2.4678206831   -0.0147320784   -0.8378918899
   2.3888908368    0.1968870290   -0.8378918899
   2.2806478435    0.3951192707   -0.8378918899
   2.1452952184    0.5759292099   -0.8378918899
   1.9855883506    0.7356360777   -0.8378918899
   1.8047784114    0.8709887029   -0.8378918899
   0.5029627174   -1.9795900441   -0.8378918899
   0.7236607358   -2.0275999593   -0.8378918899
   0.9489448898   -2.0437126000   -0.8378918899
   1.1742290439   -2.0275999593   -0.8378918899
   1.3949270622   -1.9795900441   -0.8378918899
   1.6065461696   -1.9006601978   -0.8378918899
   1.8047784114   -1.7924172045   -0.8378918899
   1.9855883506   -1.6570645794   -0.8378918899
   2.1452952184   -1.4973577116   -0.8378918899
   2.2806478435   -1.3165477724   -0.8378918899
   2.3888908368   -1.1183155306   -0.8378918899
   2.4678206831   -0.9066964232   -0.8378918899
   2.5158305983   -0.6859984049   -0.8378918899
   2.4405920567   -0.4607142508   -1.0482034049
   2.4231105841   -0.2330153785   -1.0482034049
   2.3710759170   -0.0106535747   -1.0482034049
   2.2857077040    0.2011591882   -1.0482034049
   2.1690069036    0.3974581988   -1.0482034049
   2.0237088836    0.5736423744   -1.0482034049
   1.8532193066    0.7255821075   -1.0482034049
   1.6615343037    0.8497160593   -1.0482034049
   0.3387588161   -1.8218476852   -1.0482034049
   0.5536859828   -1.8990402455   -1.0482034049
   0.7778776832   -1.9425196636   -1.0482034049
   1.0060790540   -1.9512668188   -1.0482034049
   1.2329412484   -1.9250766851   -1.0482034049
   1.4531468089   -1.8645631371   -1.0482034049
   1.6615343037   -1.7711445610   -1.0482034049
   1.8532193066   -1.6470106091   -1.0482034049
   2.0237088836   -1.4950708761   -1.0482034049
   2.1690069036   -1.3188867004   -1.0482034049
   2.2857077040   -1.1225876899   -1.0482034049
   2.3710759170   -0.9107749269   -1.0482034049
   2.4231105841   -0.6884131232   -1.0482034049
   2.3214543101   -0.4607142508   -1.2441170826
   2.3027350705   -0.2348066251   -1.2441170826
   2.2470879639   -0.0150611706   -1.2441170826
   2.1560308982    0.1925280297   -1.2441170826
   2.0320476729    0.3822984834   -1.2441170826
   1.8785202271    0.5490737473   -1.2441170826
   1.6996363892    0.6883046269   -1.2441170826
   1.5002756442    0.7961932668   -1.2441170826
   0.3976141354   -1.7176217685   -1.2441170826
   0.6120137462   -1.7912252478   -1.2441170826
   0.8356039603   -1.8285358556   -1.2441170826
   1.0622858194   -1.8285358556   -1.2441170826
   1.2858760335   -1.7912252478   -1.2441170826
   1.5002756442   -1.7176217685   -1.2441170826
   1.6996363892   -1.6097331286   -1.2441170826
   1.8785202271   -1.4705022489   -1.2441170826
   2.0320476729   -1.3037269850   -1.2441170826
   2.1560308982   -1.1139565313   -1.2441170826
   2.2470879639   -0.9063673311   -1.2441170826
   2.3027350705   -0.6866218765   -1.2441170826
   2.1767493098   -0.4607142508   -1.4219834221
   2.1558436064   -0.2351057807   -1.4219834221
   2.0938384146   -0.0171801364   -1.4219834221
   1.9928452470    0.1856414856   -1.4219834221
   1.8563033048    0.3664522382   -1.4219834221
   1.6888623600    0.5190948280   -1.4219834221
   1.4962244132    0.6383711949   -1.4219834221
   0.4016653665   -1.5597996966   -1.4219834221
   0.6129402610   -1.6416480268   -1.4219834221
   0.8356573903   -1.6832810736   -1.4219834221
   1.0622323894   -1.6832810736   -1.4219834221
   1.2849495186   -1.6416480268   -1.4219834221
   1.4962244132   -1.5597996966   -1.4219834221
   1.6888623600   -1.4405233297   -1.4219834221
   1.8563033048   -1.2878807398   -1.4219834221
   1.9928452470   -1.1070699872   -1.4219834221
   2.0938384146   -0.9042483653   -1.4219834221
   2.1558436064   -0.6863227210   -1.4219834221
   2.0091726363   -0.4607142508   -1.5784891099
   1.9843851008   -0.2327966255   -1.5784891099
   1.9111815318   -0.0155361749   -1.5784891099
   1.7929848469    0.1809082436   -1.5784891099
   1.6353217916    0.3473511073   -1.5784891099
   1.4455645153    0.4760097330   -1.5784891099
   0.5565141475   -1.4456411450   -1.5784891099
   0.7774191282   -1.5069751110   -1.5784891099
   1.0063444629   -1.5193870820   -1.5784891099
   1.2325858573   -1.4822966880   -1.5784891099
   1.4455645153   -1.3974382347   -1.5784891099
   1.6353217916   -1.2687796090   -1.5784891099
   1.7929848469   -1.1023367452   -1.5784891099
   1.9111815318   -0.9058923267   -1.5784891099
   1.9843851008   -0.6886318762   -1.5784891099
   1.8218459259   -0.4607142508   -1.7107187411
   1.7921025444   -0.2347908382   -1.7107187411
   1.7048993621   -0.0242637328   -1.7107187411
   1.5661791317    0.1565199911   -1.7107187411
   1.3853954079    0.2952402214   -1.7107187411
   1.1748683025    0.3824434037   -1.7107187411
   0.5124943718   -1.2166687231   -1.7107187411
   0.7230214772   -1.3038719054   -1.7107187411
   0.9489448898   -1.3336152869   -1.7107187411
   1.1748683025   -1.3038719054   -1.7107187411
   1.3853954079   -1.2166687231   -1.7107187411
   1.5661791317   -1.0779484927   -1.7107187411
   1.7048993621   -0.8971647689   -1.7107187411
   1.7921025444   -0.6866376635   -1.7107187411
   1.6182587208   -0.4607142508   -1.8162091280
   1.5778941578   -0.2317954384   -1.8162091280
   1.4616690307   -0.0304876133   -1.8162091280
   1.2836018053    0.1189285299   -1.8162091280
   1.0651700169    0.1984311991   -1.8162091280
   0.6142879744   -1.0403570315   -1.8162091280
   0.8327197628   -1.1198597007   -1.8162091280
   1.0651700169   -1.1198597007   -1.8162091280
   1.2836018053   -1.0403570315   -1.8162091280
   1.4616690307   -0.8909408884   -1.8162091280
   1.5778941578   -0.6896330632   -1.8162091280
   1.4022034654   -0.4607142508   -1.8929951842
   1.3414783307   -0.2340849631   -1.8929951842
   1.1755741776   -0.0681808099   -1.8929951842
   0.9489448898   -0.0074556753   -1.8929951842
   0.7223156021   -0.8532476917   -1.8929951842
   0.9489448898   -0.9139728264   -1.8929951842
   1.1755741776   -0.8532476917   -1.8929951842
   1.3414783307   -0.6873435386   -1.8929951842
   1.1777048603   -0.4607142508   -1.9396465308
   1.0633248751   -0.2626023050   -1.9396465308
   0.8345649046   -0.2626023050   -1.9396465308
   0.7201849194   -0.4607142508   -1.9396465308
   0.8345649046   -0.6588261966   -1.9396465308
   1.0633248751   -0.6588261966   -1.9396465308
   0.9489448898   -0.4607142508   -1.9552941415
   1.4441922630   -0.0000127706    1.5246008217
   1.4254906555    0.2316482066    1.5246008217
   1.3698701948    0.4573092861    1.5246008217
   1.2787714217    0.6711259646    1.5246008217
   1.1545537465    0.8675605024    1.5246008217
   1.0004343418    1.0415253482    1.5246008217
   0.8204048191    1.1885149037    1.5246008217
   0.6191278486    1.3047222168    1.5246008217
   0.4018163981    1.3871375791    1.5246008217
   0.1740987199    1.4336264760    1.5246008217
  -0.0581274176    1.4429848694    1.5246008217
   1.4254906555   -0.2316737478    1.5246008217
   1.6005637152   -0.0000127706    1.3595214867
   1.5842725225    0.2277678656    1.3595214867
   1.5357305864    0.4509115449    1.3595214867
   1.4559260805    0.6648757055    1.3595214867
   1.3464835945    0.8653046541    1.3595214867
   1.2096310618    1.0481182353    1.3595214867
   1.0481544053    1.2095948918    1.3595214867
   0.8653408241    1.3464474245    1.3595214867
   0.6649118755    1.4558899105    1.3595214867
  -0.4509009161    1.5356944164    1.3595214867
  -0.6648650767    1.4558899105    1.3595214867
  -0.8652940253    1.3464474245    1.3595214867
   1.2096310618   -1.0481437765    1.3595214867
   1.3464835945   -0.8653301953    1.3595214867
   1.4559260805   -0.6649012467    1.3595214867
   1.5357305864   -0.4509370861    1.3595214867
   1.5842725225   -0.2277934068    1.3595214867
   1.7381702955   -0.0000127706    1.1785031259
   1.7233002079    0.2268609253    1.1785031259
   1.6789443762    0.4498527493    1.1785031259
   1.6058617412    0.6651472495    1.1785031259
   1.5053027669    0.8690606774    1.1785031259
   1.3789880453    1.0581040177    1.1785031259
   1.2290788563    1.2290426863    1.1785031259
   1.0581401877    1.3789518753    1.1785031259
  -0.8690500487    1.5052665969    1.1785031259
  -1.0580933889    1.3789518753    1.1785031259
  -1.2290320576    1.2290426863    1.1785031259
  -1.3789412466    1.0581040177    1.1785031259
   0.8690968474   -1.5052921382    1.1785031259
   1.0581401877   -1.3789774166    1.1785031259
   1.8413358936    0.2279911277    0.9836680141
   1.7993606741    0.4525387194    0.9836680141
   1.7301093355    0.6702260918    0.9836680141
   1.6346316578    0.8777533262    0.9836680141
   1.5143749851    1.0719745213    0.9836680141
   1.3711622860    1.2499454818    0.9836680141
   1.2071645190    1.4089683494    0.9836680141
  -1.1180900159    1.4806086765    0.9836680141
  -1.2915663248    1.3319832742    0.9836680141
  -1.4454634501    1.1631661696    0.9836680141
  -1.5774484682    0.9767164580    0.9836680141
  -1.6855206208    0.7754605269    0.9836680141
  -1.7680416442    0.5624492110    0.9836680141
  -1.8237606038    0.3409115449    0.9836680141
  -1.8518328570    0.1142058137    0.9836680141
  -0.0571129914   -1.8545080960    0.9836680141
   0.1712158339   -1.8474733600    0.9836680141
   0.3969495564   -1.8124330047    0.9836680141
   0.6166662830   -1.7499182061    0.9836680141
   0.8270353320   -1.6608766249    0.9836680141
   1.8962953818    0.4582149329    0.7773004149
   1.8287895874    0.6792767769    0.7773004149
   1.7356119243    0.8908028847    0.7773004149
   1.6180704028    1.0898238935    0.7773004149
   1.4778150482    1.2735459843    0.7773004149
  -1.3997264306    1.3588545787    0.7773004149
  -1.5506192712    1.1837639684    0.7773004149
  -1.6797444878    0.9920557275    0.7773004149
  -1.7852894453    0.7864210195    0.7773004149
  -1.8657725239    0.5697465050    0.7773004149
  -1.9200639177    0.3450738192    0.7773004149
  -1.9474014944    0.1155568742    0.7773004149
  -1.9474014944   -0.1155824154    0.7773004149
  -1.9200639177   -0.3450993605    0.7773004149
  -1.8657725239   -0.5697720463    0.7773004149
  -1.7852894453   -0.7864465608    0.7773004149
  -1.6797444878   -0.9920812687    0.7773004149
  -1.5506192712   -1.1837895096    0.7773004149
  -1.3997264306   -1.3588801200    0.7773004149
  -1.2291841707   -1.5148952114    0.7773004149
  -1.0413865309   -1.6496446740    0.7773004149
  -0.8389697785   -1.7612369208    0.7773004149
  -0.6247754010   -1.8481054411    0.7773004149
  -0.4018102180   -1.9090307914    0.7773004149
  -0.1732041717   -1.9431577133    0.7773004149
   0.0578336099   -1.9500071396    0.7773004149
   0.2880598629   -1.9294829195    0.7773004149
   0.5142427153   -1.8818731679    0.7773004149
   0.7332070557   -1.8078462214    0.7773004149
   1.9058030714    0.6799680491    0.5618197996
   1.8158687228    0.8927782659    0.5618197996
   1.7022620534    1.0939495862    0.5618197996
   1.5664641000    1.2808594342    0.5618197996
  -1.4907391282    1.3681967016    0.5618197996
  -1.6369860703    1.1893442278    0.5618197996
  -1.7618920904    0.9949866667    0.5618197996
  -1.8638288477    0.7876577662    0.5618197996
  -1.9414674405    0.5700603758    0.5618197996
  -1.9937957311    0.3450312100    0.5618197996
  -2.0201315401    0.1155038683    0.5618197996
  -2.0201315401   -0.1155294095    0.5618197996
  -1.1421020452   -1.6703179949    0.5618197996
  -0.9442569218   -1.7896229931    0.5618197996
  -0.7341016603   -1.8855976852    0.5618197996
  -0.5143759560   -1.9569908943    0.5618197996
  -0.2879442695   -2.0028719007    0.5618197996
  -0.0577584839   -2.0226425755    0.5618197996
   0.1731805768   -2.0160451774    0.5618197996
   0.4018622690   -1.9831657139    0.5618197996
   0.6253053769   -1.9244328189    0.5618197996
   1.8741550266    0.8844112714    0.3397524814
   1.7654864016    1.0852133028    0.3397524814
   1.6353874472    1.2728421596    0.3397524814
  -1.5627386477    1.3609978931    0.3397524814
  -1.7029761024    1.1808208076    0.3397524814
  -1.8225414501    0.9863100020    0.3397524814
  -1.9199833295    0.7798265741    0.3397524814
  -1.9941189281    0.5638769530    0.3397524814
  -2.0440483401    0.3410824744    0.3397524814
  -0.8324243686   -1.8978025261    0.3397524814
  -0.6185994996   -1.9778603257    0.3397524814
  -0.3972653867   -2.0339097353    0.3397524814
  -0.1711087261   -2.0652703909    0.3397524814
   0.0571252467   -2.0715616166    0.3397524814
   0.2846660804   -2.0527070456    0.3397524814
   0.5087517376   -2.0089355467    0.3397524814
   1.8963881697    0.8949033447    0.1137019967
   1.7864303902    1.0980875247    0.1137019967
  -1.5812779603    1.3771437947    0.1137019967
  -1.7231790759    1.1948292377    0.1137019967
  -1.8441628477    0.9980109173    0.1137019967
  -1.9427606967    0.7890779412    0.1137019967
  -2.0177757785    0.5705664729    0.1137019967
  -0.6259383286   -2.0013238685    0.1137019967
  -0.4019784913   -2.0580382018    0.1137019967
  -0.1731388957   -2.0897708942    0.1137019967
   0.0578026556   -2.0961367538    0.1137019967
   0.2880428451   -2.0770585078    0.1137019967
   1.7864303902    1.0980875247   -0.1136814194
  -1.7231790759    1.1948292377   -0.1136814194
  -1.8441628477    0.9980109173   -0.1136814194
  -1.9427606967    0.7890779412   -0.1136814194
  -0.4019784913   -2.0580382018   -0.1136814194
  -0.1731388957   -2.0897708942   -0.1136814194
   0.0578026556   -2.0961367538   -0.1136814194
   0.2880428451   -2.0770585078   -0.1136814194
   1.7654864016    1.0852133028   -0.3397319041
  -1.7029761024    1.1808208076   -0.3397319041
  -1.8225414501    0.9863100020   -0.3397319041
  -0.1711087261   -2.0652703909   -0.3397319041
   0.0571252467   -2.0715616166   -0.3397319041
   0.2846660804   -2.0527070456   -0.3397319041
   1.7022620534    1.0939495862   -0.5617992222
  -1.6369860703    1.1893442278   -0.5617992222
  -1.7618920904    0.9949866667   -0.5617992222
  -0.0577584839   -2.0226425755   -0.5617992222
   0.1731805768   -2.0160451774   -0.5617992222
  -1.5506192712    1.1837639684   -0.7772798376
  -1.6797444878    0.9920557275   -0.7772798376
   0.0578336099   -1.9500071396   -0.7772798376
   0.2880598629   -1.9294829195   -0.7772798376
  -1.4454634501    1.1631661696   -0.9836474368
   0.1712158339   -1.8474733600   -0.9836474368
   1.5053027669    0.8690606774   -1.1784825486
  -1.3789412466    1.0581040177   -1.1784825486
   0.2268970953   -1.7232895791   -1.1784825486
   1.3464835945    0.8653046541   -1.3595009094
  -1.2095842630    1.0481182353   -1.3595009094
   0.2278040356   -1.5842618938   -1.3595009094
   1.2787714217    0.6711259646   -1.5245802444
   1.1545537465    0.8675605024   -1.5245802444
  -1.0809525172    0.9576483252   -1.5245802444
   1.1898523258    0.4465374945   -1.6717851493
   1.0909966568    0.6518134065   -1.6717851493
   0.9570762096    0.8361390888   -1.6717851493
  -0.8782245227    0.9185625398   -1.6717851493
   0.9826218168    0.4545856658   -1.7993897813
   0.8619239858    0.6551870213   -1.7993897813
   0.7009246414    0.8251519627   -1.7993897813
  -0.6075531285    0.8960955660   -1.7993897813
  -0.7859851305    0.7445340574   -1.7993897813
   0.2896664597   -1.0432127926   -1.7993897813
   0.8817905127   -0.0000127706   -1.9058980926
   0.8517450269    0.2282053516   -1.9058980926
   0.7636561197    0.4408707860   -1.9058980926
   0.6235269046    0.6234907346   -1.9058980926
   0.4409069560    0.7636199497   -1.9058980926
   0.2282415216    0.8517088569   -1.9058980926
   0.0000233994    0.8817543427   -1.9058980926
  -0.2281947229    0.8517088569   -1.9058980926
  -0.4408601573    0.7636199497   -1.9058980926
  -0.6234801058    0.6234907346   -1.9058980926
   0.2282415216   -0.8517343981   -1.9058980926
   0.4409069560   -0.7636454909   -1.9058980926
   0.6705566127   -0.0000127706   -1.9900613708
   0.6301185119    0.2293230951   -1.9900613708
   0.5136816413    0.4309976708   -1.9900613708
   0.3352900060    0.5806860262   -1.9900613708
   0.1164602699    0.6603335365   -1.9900613708
  -0.1164134712    0.6603335365   -1.9900613708
  -0.3352432073    0.5806860262   -1.9900613708
   0.1164602699   -0.6603590777   -1.9900613708
   0.3352900060   -0.5807115674   -1.9900613708
   0.5136816413   -0.4310232120   -1.9900613708
   0.6301185119   -0.2293486363   -1.9900613708
   0.4514613238   -0.0000127706   -2.0508928783
   0.3909801102    0.2257061916   -2.0508928783
   0.2257423616    0.3909439402   -2.0508928783
   0.0000233994    0.4514251538   -2.0508928783
  -0.2256955628    0.3909439402   -2.0508928783
   0.2257423616   -0.3909694814   -2.0508928783
   0.3909801102   -0.2257317328   -2.0508928783
   0.2270733381   -0.0000127706   -2.0876794214
   0.1135483687    0.1966182442   -2.0876794214
  -0.1135015700    0.1966182442   -2.0876794214
   0.1135483687   -0.1966437854   -2.0876794214
   0.0000233994   -0.0000127706   -2.0999897113
   0.3828041949    1.6519595906    1.3502863151
   0.1643724064    1.7314622598    1.3502863151
  -0.0680778476    1.7314622598    1.3502863151
  -0.2865096361    1.6519595906    1.3502863151
   0.8041017516    1.5087673279    1.2447959282
   0.6653815213    1.6895510518    1.2447959282
   0.4845977974    1.8282712821    1.2447959282
   0.2740706920    1.9154744644    1.2447959282
   0.0481472794    1.9452178460    1.2447959282
  -0.1777761332    1.9154744644    1.2447959282
  -0.3883032386    1.8282712821    1.2447959282
  -0.5690869625    1.6895510518    1.2447959282
   1.0103839214    1.5174948858    1.1125662970
   0.8921872364    1.7139393043    1.1125662970
   0.7345241812    1.8803821680    1.1125662970
   0.5447669049    2.0090407938    1.1125662970
   0.3317882469    2.0938992471    1.1125662970
   0.1055468525    2.1309896410    1.1125662970
  -0.1233784822    2.1185776700    1.1125662970
  -0.3442834629    2.0572437041    1.1125662970
  -0.5468388182    1.9498556512    1.1125662970
  -0.7215732849    1.8014348574    1.1125662970
  -0.8603164735    1.6189213141    1.1125662970
   1.1930408042    1.5158509243    0.9560606092
   1.0920476366    1.7186725463    0.9560606092
   0.9555056944    1.8994832989    0.9560606092
   0.7880647496    2.0521258888    0.9560606092
   0.5954268028    2.1714022556    0.9560606092
   0.3841519082    2.2532505858    0.9560606092
   0.1614347790    2.2948836327    0.9560606092
  -0.0651402202    2.2948836327    0.9560606092
  -0.2878573494    2.2532505858    0.9560606092
  -0.4991322440    2.1714022556    0.9560606092
  -0.6917701908    2.0521258888    0.9560606092
  -0.8592111356    1.8994832989    0.9560606092
  -0.9957530778    1.7186725463    0.9560606092
  -1.0967462454    1.5158509243    0.9560606092
   1.3462903535    1.5179698901    0.7781942697
   1.2552332878    1.7255590904    0.7781942697
   1.1312500625    1.9153295441    0.7781942697
   0.9777226166    2.0821048080    0.7781942697
   0.7988387788    2.2213356876    0.7781942697
   0.5994780338    2.3292243275    0.7781942697
   0.3850784230    2.4028278069    0.7781942697
   0.1614882090    2.4401384146    0.7781942697
  -0.0651936502    2.4401384146    0.7781942697
  -0.2887838642    2.4028278069    0.7781942697
  -0.5031834750    2.3292243275    0.7781942697
  -0.7025442200    2.2213356876    0.7781942697
  -0.8814280578    2.0821048080    0.7781942697
  -1.0349555036    1.9153295441    0.7781942697
  -1.1589387290    1.7255590904    0.7781942697
  -1.2499957947    1.5179698901    0.7781942697
   1.4702783066    1.5223774860    0.5822805920
   1.3849100935    1.7341902489    0.5822805920
   1.2682092931    1.9304892595    0.5822805920
   1.1229112732    2.1066734351    0.5822805920
   0.9524216962    2.2586131682    0.5822805920
   0.7607366933    2.3827471201    0.5822805920
   0.5523491985    2.4761656961    0.5822805920
   0.3321436380    2.5366792442    0.5822805920
   0.1052814436    2.5628693779    0.5822805920
  -0.1229199272    2.5541222227    0.5822805920
  -0.3471116276    2.5106428046    0.5822805920
  -0.5620387943    2.4334502442    0.5822805920
  -0.7626637166    2.3243538698    0.5822805920
  -0.9442839163    2.1859108079    0.5822805920
  -1.1026423700    2.0213660465    0.5822805920
  -1.2340272896    1.8345763753    0.5822805920
  -1.3353591241    1.6299199860    0.5822805920
   1.6150329879    1.2976009639    0.3719690770
   1.5670230727    1.5182989823    0.3719690770
   1.4880932264    1.7299180897    0.3719690770
   1.3798502331    1.9281503314    0.3719690770
   1.2444976080    2.1089602707    0.3719690770
   1.0847907402    2.2686671385    0.3719690770
   0.9039808009    2.4040197636    0.3719690770
   0.7057485592    2.5122627569    0.3719690770
   0.4941294518    2.5911926032    0.3719690770
   0.2734314335    2.6392025184    0.3719690770
